pathway;interact1_ensembl;interact2_ensembl
mTOR;ENSG00000121879;ENSG00000198793
mTOR;ENSG00000213341;ENSG00000198793
mTOR;ENSG00000239282;ENSG00000164654
mTOR;ENSG00000239282;ENSG00000274070
mTOR;ENSG00000274070;ENSG00000239282
JAK-STAT;ENSG00000114737;ENSG00000115415
JAK-STAT;ENSG00000114737;ENSG00000126561
JAK-STAT;ENSG00000114737;ENSG00000168610
JAK-STAT;ENSG00000180008;ENSG00000162434
JAK-STAT;ENSG00000180008;ENSG00000096968
JAK-STAT;ENSG00000162434;ENSG00000179295
JAK-STAT;ENSG00000096968;ENSG00000179295
JAK-STAT;ENSG00000115904;ENSG00000276536
JAK-STAT;ENSG00000276536;ENSG00000132155
JAK-STAT;ENSG00000162434;ENSG00000121879
JAK-STAT;ENSG00000096968;ENSG00000121879
JAK-STAT;ENSG00000121879;ENSG00000275199
JAK-STAT;ENSG00000275199;ENSG00000198793
JAK-STAT;ENSG00000175354;ENSG00000162434
JAK-STAT;ENSG00000175354;ENSG00000096968
JAK-STAT;ENSG00000111679;ENSG00000162434
JAK-STAT;ENSG00000111679;ENSG00000096968
JAK-STAT;ENSG00000115145;ENSG00000162434
JAK-STAT;ENSG00000115145;ENSG00000096968
Sphingolipid;ENSG00000140992;ENSG00000275199
Sphingolipid;ENSG00000132155;ENSG00000169032
Sphingolipid;ENSG00000169032;ENSG00000100030
Sphingolipid;ENSG00000232810;ENSG00000067182
Sphingolipid;ENSG00000067182;ENSG00000035681
Sphingolipid;ENSG00000035681;ENSG00000135587
Sphingolipid;ENSG00000067182;ENSG00000102871
Sphingolipid;ENSG00000102871;ENSG00000127191
Sphingolipid;ENSG00000010810;ENSG00000033327
Sphingolipid;ENSG00000033327;ENSG00000121879
Sphingolipid;ENSG00000075651;ENSG00000063176
Sphingolipid;ENSG00000163485;ENSG00000127955
Sphingolipid;ENSG00000127955;ENSG00000182621
Sphingolipid;ENSG00000171132;ENSG00000063176
Sphingolipid;ENSG00000100030;ENSG00000063176
Sphingolipid;ENSG00000182621;ENSG00000171132
Sphingolipid;ENSG00000127191;ENSG00000063176
Sphingolipid;ENSG00000015475;ENSG00000087088
Sphingolipid;ENSG00000197442;ENSG00000107643
Sphingolipid;ENSG00000197442;ENSG00000112062
Sphingolipid;ENSG00000275199;ENSG00000171791
Sphingolipid;ENSG00000117984;ENSG00000015475
Sphingolipid;ENSG00000107643;ENSG00000087088
Sphingolipid;ENSG00000112062;ENSG00000087088
Sphingolipid;ENSG00000170989;ENSG00000127955
Sphingolipid;ENSG00000267534;ENSG00000127955
Sphingolipid;ENSG00000267534;ENSG00000156052
Sphingolipid;ENSG00000267534;ENSG00000120063
Sphingolipid;ENSG00000213694;ENSG00000127955
Sphingolipid;ENSG00000213694;ENSG00000156052
Sphingolipid;ENSG00000213694;ENSG00000120063
Sphingolipid;ENSG00000125910;ENSG00000127955
Sphingolipid;ENSG00000125910;ENSG00000120063
Sphingolipid;ENSG00000180739;ENSG00000127955
Sphingolipid;ENSG00000180739;ENSG00000120063
Sphingolipid;ENSG00000127955;ENSG00000276536
Sphingolipid;ENSG00000276536;ENSG00000132155
Sphingolipid;ENSG00000127955;ENSG00000121879
Sphingolipid;ENSG00000275199;ENSG00000164867
Sphingolipid;ENSG00000121879;ENSG00000136238
Sphingolipid;ENSG00000156052;ENSG00000182621
Sphingolipid;ENSG00000120063;ENSG00000067560
Sphingolipid;ENSG00000067560;ENSG00000067900
Sphingolipid;ENSG00000067900;ENSG00000284792
Sphingolipid;ENSG00000067900;ENSG00000109320
Sphingolipid;ENSG00000112062;ENSG00000275199
Sphingolipid;ENSG00000067606;ENSG00000275199
Sphingolipid;ENSG00000276438;ENSG00000275199
Sphingolipid;ENSG00000276438;ENSG00000171791
Sphingolipid;ENSG00000171791;ENSG00000141510
Sphingolipid;ENSG00000141510;ENSG00000171791
Sphingolipid;ENSG00000179639;ENSG00000010810
Sphingolipid;ENSG00000010810;ENSG00000179639
Sphingolipid;ENSG00000113889;ENSG00000163485
Adipocytokine;ENSG00000232810;ENSG00000067182
Adipocytokine;ENSG00000232810;ENSG00000028137
Adipocytokine;ENSG00000067182;ENSG00000102871
Adipocytokine;ENSG00000028137;ENSG00000127191
Adipocytokine;ENSG00000065675;ENSG00000213341
Adipocytokine;ENSG00000213341;ENSG00000100906
Adipocytokine;ENSG00000109320;ENSG00000100906
Adipocytokine;ENSG00000107643;ENSG00000169047
Adipocytokine;ENSG00000213341;ENSG00000169047
Adipocytokine;ENSG00000184557;ENSG00000169047
Adipocytokine;ENSG00000184557;ENSG00000116678
Adipocytokine;ENSG00000184557;ENSG00000096968
Adipocytokine;ENSG00000174697;ENSG00000116678
Adipocytokine;ENSG00000116678;ENSG00000096968
Adipocytokine;ENSG00000096968;ENSG00000168610
Adipocytokine;ENSG00000096968;ENSG00000179295
Adipocytokine;ENSG00000181092;ENSG00000159346
Adipocytokine;ENSG00000106617;ENSG00000117394
Adipocytokine;ENSG00000106617;ENSG00000124253
Adipocytokine;ENSG00000106617;ENSG00000131482
Adipocytokine;ENSG00000159346;ENSG00000186951
Adipocytokine;ENSG00000116678;ENSG00000186951
Adipocytokine;ENSG00000106617;ENSG00000076555
Adipocytokine;ENSG00000109320;ENSG00000184557
Adipocytokine;ENSG00000168610;ENSG00000184557
Adipocytokine;ENSG00000168610;ENSG00000115138
Adipocytokine;ENSG00000168610;ENSG00000169169
Adipocytokine;ENSG00000168610;ENSG00000109819
Adipocytokine;ENSG00000186951;ENSG00000169169
Adipocytokine;ENSG00000076555;ENSG00000169169
Adipocytokine;ENSG00000102871;ENSG00000127191
Adipocytokine;ENSG00000127191;ENSG00000198793
Adipocytokine;ENSG00000127191;ENSG00000107643
Adipocytokine;ENSG00000127191;ENSG00000213341
Adipocytokine;ENSG00000159346;ENSG00000110931
Adipocytokine;ENSG00000110931;ENSG00000106617
Adipocytokine;ENSG00000198793;ENSG00000169047
Adipocytokine;ENSG00000065675;ENSG00000107643
Adipocytokine;ENSG00000116678;ENSG00000110931
Adipocytokine;ENSG00000169169;ENSG00000151726
Adipocytokine;ENSG00000168610;ENSG00000159723
Adipocytokine;ENSG00000168610;ENSG00000122585
IL-17;ENSG00000102871;ENSG00000168040
IL-17;ENSG00000168040;ENSG00000164305
IL-17;ENSG00000056972;ENSG00000112115
IL-17;ENSG00000056972;ENSG00000177663
IL-17;ENSG00000112062;ENSG00000170345
IL-17;ENSG00000175104;ENSG00000172216
IL-17;ENSG00000109320;ENSG00000113520
IL-17;ENSG00000109320;ENSG00000113525
IL-17;ENSG00000109320;ENSG00000169194
IL-17;ENSG00000109320;ENSG00000102970
IL-17;ENSG00000109320;ENSG00000172156
IL-17;ENSG00000170345;ENSG00000113520
IL-17;ENSG00000170345;ENSG00000113525
IL-17;ENSG00000170345;ENSG00000169194
IL-17;ENSG00000170345;ENSG00000102970
IL-17;ENSG00000170345;ENSG00000172156
IL-17;ENSG00000109320;ENSG00000163739
IL-17;ENSG00000109320;ENSG00000124875
IL-17;ENSG00000109320;ENSG00000169429
IL-17;ENSG00000109320;ENSG00000169245
IL-17;ENSG00000109320;ENSG00000108691
IL-17;ENSG00000109320;ENSG00000108688
IL-17;ENSG00000109320;ENSG00000115009
IL-17;ENSG00000109320;ENSG00000136244
IL-17;ENSG00000109320;ENSG00000232810
IL-17;ENSG00000109320;ENSG00000073756
IL-17;ENSG00000109320;ENSG00000108342
IL-17;ENSG00000109320;ENSG00000164400
IL-17;ENSG00000109320;ENSG00000177257
IL-17;ENSG00000109320;ENSG00000283158
IL-17;ENSG00000109320;ENSG00000117983
IL-17;ENSG00000109320;ENSG00000184330
IL-17;ENSG00000109320;ENSG00000143546
IL-17;ENSG00000109320;ENSG00000163220
IL-17;ENSG00000109320;ENSG00000148346
IL-17;ENSG00000109320;ENSG00000196611
IL-17;ENSG00000109320;ENSG00000149968
IL-17;ENSG00000109320;ENSG00000100985
IL-17;ENSG00000109320;ENSG00000137745
IL-17;ENSG00000170345;ENSG00000163739
IL-17;ENSG00000170345;ENSG00000124875
IL-17;ENSG00000170345;ENSG00000169429
IL-17;ENSG00000170345;ENSG00000169245
IL-17;ENSG00000170345;ENSG00000108691
IL-17;ENSG00000170345;ENSG00000108688
IL-17;ENSG00000170345;ENSG00000115009
IL-17;ENSG00000170345;ENSG00000136244
IL-17;ENSG00000170345;ENSG00000232810
IL-17;ENSG00000170345;ENSG00000073756
IL-17;ENSG00000170345;ENSG00000108342
IL-17;ENSG00000170345;ENSG00000164400
IL-17;ENSG00000170345;ENSG00000177257
IL-17;ENSG00000170345;ENSG00000283158
IL-17;ENSG00000170345;ENSG00000117983
IL-17;ENSG00000170345;ENSG00000184330
IL-17;ENSG00000170345;ENSG00000143546
IL-17;ENSG00000170345;ENSG00000163220
IL-17;ENSG00000170345;ENSG00000148346
IL-17;ENSG00000170345;ENSG00000196611
IL-17;ENSG00000170345;ENSG00000149968
IL-17;ENSG00000170345;ENSG00000100985
IL-17;ENSG00000170345;ENSG00000137745
IL-17;ENSG00000172216;ENSG00000163739
IL-17;ENSG00000172216;ENSG00000124875
IL-17;ENSG00000172216;ENSG00000169429
IL-17;ENSG00000172216;ENSG00000169245
IL-17;ENSG00000172216;ENSG00000108691
IL-17;ENSG00000172216;ENSG00000108688
IL-17;ENSG00000172216;ENSG00000115009
IL-17;ENSG00000172216;ENSG00000136244
IL-17;ENSG00000172216;ENSG00000232810
IL-17;ENSG00000172216;ENSG00000073756
IL-17;ENSG00000172216;ENSG00000108342
IL-17;ENSG00000172216;ENSG00000164400
IL-17;ENSG00000172216;ENSG00000177257
IL-17;ENSG00000172216;ENSG00000283158
IL-17;ENSG00000172216;ENSG00000117983
IL-17;ENSG00000172216;ENSG00000184330
IL-17;ENSG00000172216;ENSG00000143546
IL-17;ENSG00000172216;ENSG00000163220
IL-17;ENSG00000172216;ENSG00000148346
IL-17;ENSG00000172216;ENSG00000196611
IL-17;ENSG00000172216;ENSG00000149968
IL-17;ENSG00000172216;ENSG00000100985
IL-17;ENSG00000172216;ENSG00000137745
IL-17;ENSG00000109320;ENSG00000125538
IL-17;ENSG00000109320;ENSG00000111537
IL-17;ENSG00000170345;ENSG00000125538
IL-17;ENSG00000170345;ENSG00000111537
IL-17;ENSG00000263528;ENSG00000056972
IL-17;ENSG00000183735;ENSG00000056972
IL-17;ENSG00000100030;ENSG00000172216
IL-17;ENSG00000082701;ENSG00000172216
IL-17;ENSG00000076604;ENSG00000056972
IL-17;ENSG00000155313;ENSG00000175104
IL-17;ENSG00000109320;ENSG00000100906
IL-17;ENSG00000056972;ENSG00000175104
IL-17;ENSG00000175104;ENSG00000112062
Wnt;ENSG00000102312;ENSG00000002745
Wnt;ENSG00000002745;ENSG00000111432
Wnt;ENSG00000080815;ENSG00000168036
Wnt;ENSG00000141646;ENSG00000138795
Wnt;ENSG00000135341;ENSG00000087095
Wnt;ENSG00000087095;ENSG00000138795
Wnt;ENSG00000111432;ENSG00000107404
Wnt;ENSG00000141510;ENSG00000196470
Wnt;ENSG00000107404;ENSG00000136238
Wnt;ENSG00000067560;ENSG00000107643
Wnt;ENSG00000111432;ENSG00000182621
Wnt;ENSG00000162998;ENSG00000002745
Wnt;ENSG00000162998;ENSG00000111432
Wnt;ENSG00000147869;ENSG00000002745
Wnt;ENSG00000156076;ENSG00000002745
Wnt;ENSG00000107984;ENSG00000281324
Wnt;ENSG00000168772;ENSG00000107404
Wnt;ENSG00000163904;ENSG00000107404
Wnt;ENSG00000107404;ENSG00000082701
Wnt;ENSG00000178585;ENSG00000168036
Wnt;ENSG00000164736;ENSG00000138795
Wnt;ENSG00000100888;ENSG00000168036
Wnt;ENSG00000260734;ENSG00000138795
Wnt;ENSG00000159692;ENSG00000138795
Wnt;ENSG00000005339;ENSG00000138795
Wnt;ENSG00000138795;ENSG00000005339
Wnt;ENSG00000284901;ENSG00000138795
Wnt;ENSG00000138795;ENSG00000284901
Wnt;ENSG00000284901;ENSG00000168036
Wnt;ENSG00000168036;ENSG00000284901
Wnt;ENSG00000288516;ENSG00000080815
Wnt;ENSG00000080815;ENSG00000288516
Wnt;ENSG00000288516;ENSG00000082701
Wnt;ENSG00000288516;ENSG00000168036
Wnt;ENSG00000281324;ENSG00000111432
Wnt;ENSG00000111432;ENSG00000281324
Wnt;ENSG00000103126;ENSG00000283900
Wnt;ENSG00000283900;ENSG00000103126
Wnt;ENSG00000103126;ENSG00000107404
Wnt;ENSG00000107404;ENSG00000103126
Wnt;ENSG00000103126;ENSG00000082701
Wnt;ENSG00000082701;ENSG00000103126
Wnt;ENSG00000103126;ENSG00000115266
Wnt;ENSG00000115266;ENSG00000103126
Wnt;ENSG00000103126;ENSG00000168036
Wnt;ENSG00000168036;ENSG00000103126
Wnt;ENSG00000180138;ENSG00000103126
Wnt;ENSG00000103126;ENSG00000180138
Wnt;ENSG00000107404;ENSG00000101266
Wnt;ENSG00000101266;ENSG00000107404
Wnt;ENSG00000165879;ENSG00000107404
Wnt;ENSG00000107404;ENSG00000165879
Wnt;ENSG00000082701;ENSG00000165879
Wnt;ENSG00000165879;ENSG00000082701
Wnt;ENSG00000180138;ENSG00000168036
Wnt;ENSG00000168036;ENSG00000180138
Wnt;ENSG00000115266;ENSG00000168036
Wnt;ENSG00000168036;ENSG00000115266
Wnt;ENSG00000115266;ENSG00000107404
Wnt;ENSG00000107404;ENSG00000115266
Wnt;ENSG00000101849;ENSG00000115266
Wnt;ENSG00000115266;ENSG00000101849
Wnt;ENSG00000072803;ENSG00000168036
Wnt;ENSG00000101849;ENSG00000168036
Wnt;ENSG00000140807;ENSG00000107404
Wnt;ENSG00000085741;ENSG00000111432
Wnt;ENSG00000100592;ENSG00000107404
Wnt;ENSG00000107404;ENSG00000100592
Wnt;ENSG00000067560;ENSG00000100592
Wnt;ENSG00000067560;ENSG00000134318
Wnt;ENSG00000136238;ENSG00000107643
Wnt;ENSG00000182621;ENSG00000070808
Wnt;ENSG00000182621;ENSG00000138814
Wnt;ENSG00000182621;ENSG00000154229
Wnt;ENSG00000138814;ENSG00000131196
Wnt;ENSG00000168036;ENSG00000138795
Wnt;ENSG00000107404;ENSG00000162738
Wnt;ENSG00000162738;ENSG00000107404
Wnt;ENSG00000139174;ENSG00000162738
Wnt;ENSG00000162738;ENSG00000139174
Wnt;ENSG00000107404;ENSG00000139174
Wnt;ENSG00000139174;ENSG00000107404
Wnt;ENSG00000114251;ENSG00000111432
Wnt;ENSG00000138795;ENSG00000136997
Wnt;ENSG00000138795;ENSG00000177606
Wnt;ENSG00000138795;ENSG00000175592
Wnt;ENSG00000138795;ENSG00000110092
Wnt;ENSG00000138795;ENSG00000112033
Wnt;ENSG00000138795;ENSG00000137673
Wnt;ENSG00000082701;ENSG00000168036
Wnt;ENSG00000002745;ENSG00000281324
Wnt;ENSG00000095739;ENSG00000281324
Wnt;ENSG00000095739;ENSG00000111432
Wnt;ENSG00000095739;ENSG00000107404
Wnt;ENSG00000167941;ENSG00000281324
Wnt;ENSG00000282307;ENSG00000281324
Wnt;ENSG00000119509;ENSG00000107404
Wnt;ENSG00000107404;ENSG00000119509
Wnt;ENSG00000185269;ENSG00000002745
Wnt;ENSG00000196470;ENSG00000116161
Wnt;ENSG00000116161;ENSG00000196470
Wnt;ENSG00000116161;ENSG00000113558
Wnt;ENSG00000113558;ENSG00000116161
Wnt;ENSG00000113558;ENSG00000101849
Wnt;ENSG00000101849;ENSG00000113558
Wnt;ENSG00000115266;ENSG00000113558
Wnt;ENSG00000113558;ENSG00000115266
Wnt;ENSG00000196470;ENSG00000168036
Wnt;ENSG00000168036;ENSG00000196470
Wnt;ENSG00000111432;ENSG00000076716
Wnt;ENSG00000076716;ENSG00000111432
Wnt;ENSG00000072803;ENSG00000113558
Wnt;ENSG00000113558;ENSG00000072803
Wnt;ENSG00000113558;ENSG00000055130
Wnt;ENSG00000055130;ENSG00000113558
Wnt;ENSG00000055130;ENSG00000100387
Wnt;ENSG00000100387;ENSG00000055130
Wnt;ENSG00000111432;ENSG00000185483
Wnt;ENSG00000185483;ENSG00000111432
Wnt;ENSG00000111432;ENSG00000163785
Wnt;ENSG00000163785;ENSG00000111432
Wnt;ENSG00000169218;ENSG00000108375
Wnt;ENSG00000169218;ENSG00000183579
Wnt;ENSG00000108375;ENSG00000111432
Wnt;ENSG00000183579;ENSG00000111432
Wnt;ENSG00000169862;ENSG00000138795
Wnt;ENSG00000154856;ENSG00000002745
Wnt;ENSG00000154856;ENSG00000281324
NF-kappa B;ENSG00000213658;ENSG00000124181
NF-kappa B;ENSG00000125538;ENSG00000115594
NF-kappa B;ENSG00000232810;ENSG00000067182
NF-kappa B;ENSG00000107201;ENSG00000127191
NF-kappa B;ENSG00000170458;ENSG00000136869
NF-kappa B;ENSG00000102245;ENSG00000101017
NF-kappa B;ENSG00000120659;ENSG00000141655
NF-kappa B;ENSG00000125735;ENSG00000111321
NF-kappa B;ENSG00000102524;ENSG00000159958
NF-kappa B;ENSG00000065675;ENSG00000100065
NF-kappa B;ENSG00000166501;ENSG00000100065
NF-kappa B;ENSG00000135341;ENSG00000104365
NF-kappa B;ENSG00000104365;ENSG00000100906
NF-kappa B;ENSG00000115085;ENSG00000213658
NF-kappa B;ENSG00000165025;ENSG00000010671
NF-kappa B;ENSG00000006062;ENSG00000213341
NF-kappa B;ENSG00000213341;ENSG00000077150
NF-kappa B;ENSG00000101266;ENSG00000100906
NF-kappa B;ENSG00000109320;ENSG00000003402
NF-kappa B;ENSG00000101017;ENSG00000175104
NF-kappa B;ENSG00000175104;ENSG00000101017
NF-kappa B;ENSG00000110330;ENSG00000137275
NF-kappa B;ENSG00000121060;ENSG00000107201
NF-kappa B;ENSG00000110330;ENSG00000131323
NF-kappa B;ENSG00000275063;ENSG00000165025
NF-kappa B;ENSG00000165025;ENSG00000275063
NF-kappa B;ENSG00000158813;ENSG00000135960
NF-kappa B;ENSG00000158813;ENSG00000131080
NF-kappa B;ENSG00000135960;ENSG00000186197
NF-kappa B;ENSG00000186197;ENSG00000135960
NF-kappa B;ENSG00000186197;ENSG00000175104
NF-kappa B;ENSG00000175104;ENSG00000186197
NF-kappa B;ENSG00000083799;ENSG00000175104
p53;ENSG00000149311;ENSG00000183765
p53;ENSG00000175054;ENSG00000149554
p53;ENSG00000175054;ENSG00000141510
p53;ENSG00000149554;ENSG00000141510
p53;ENSG00000183765;ENSG00000141510
p53;ENSG00000149311;ENSG00000141510
p53;ENSG00000147889;ENSG00000135679
p53;ENSG00000198625;ENSG00000135679
p53;ENSG00000141510;ENSG00000135679
p53;ENSG00000198625;ENSG00000141510
p53;ENSG00000146674;ENSG00000017427
p53;ENSG00000141510;ENSG00000124762
p53;ENSG00000141510;ENSG00000175793
p53;ENSG00000141510;ENSG00000177519
p53;ENSG00000141510;ENSG00000130222
p53;ENSG00000141510;ENSG00000075218
p53;ENSG00000141510;ENSG00000026103
p53;ENSG00000141510;ENSG00000177595
p53;ENSG00000141510;ENSG00000120889
p53;ENSG00000141510;ENSG00000087088
p53;ENSG00000141510;ENSG00000141682
p53;ENSG00000105327;ENSG00000141510
p53;ENSG00000105327;ENSG00000120471
p53;ENSG00000141510;ENSG00000149547
p53;ENSG00000141510;ENSG00000164054
p53;ENSG00000141510;ENSG00000112378
p53;ENSG00000141510;ENSG00000172667
p53;ENSG00000141510;ENSG00000196470
p53;ENSG00000141510;ENSG00000146674
p53;ENSG00000141510;ENSG00000106366
p53;ENSG00000141510;ENSG00000181790
p53;ENSG00000141510;ENSG00000085117
p53;ENSG00000141510;ENSG00000137801
p53;ENSG00000141510;ENSG00000206075
p53;ENSG00000141510;ENSG00000134574
p53;ENSG00000141510;ENSG00000048392
p53;ENSG00000141510;ENSG00000149212
p53;ENSG00000141510;ENSG00000284792
p53;ENSG00000141510;ENSG00000103197
p53;ENSG00000141510;ENSG00000115107
p53;ENSG00000141510;ENSG00000143207
p53;ENSG00000141510;ENSG00000163743
p53;ENSG00000141510;ENSG00000113328
p53;ENSG00000141510;ENSG00000170836
p53;ENSG00000141510;ENSG00000078900
p53;ENSG00000015475;ENSG00000172115
p53;ENSG00000120471;ENSG00000172115
p53;ENSG00000196470;ENSG00000172115
p53;ENSG00000172115;ENSG00000132906
p53;ENSG00000120868;ENSG00000132906
p53;ENSG00000132906;ENSG00000164305
p53;ENSG00000064012;ENSG00000164305
p53;ENSG00000120889;ENSG00000064012
p53;ENSG00000141510;ENSG00000184990
p53;ENSG00000141510;ENSG00000042286
p53;ENSG00000184990;ENSG00000171552
p53;ENSG00000184990;ENSG00000171791
p53;ENSG00000171552;ENSG00000087088
p53;ENSG00000171791;ENSG00000087088
Apelin;ENSG00000171132;ENSG00000133818
Apelin;ENSG00000133818;ENSG00000132155
Apelin;ENSG00000171132;ENSG00000090020
Apelin;ENSG00000171132;ENSG00000145949
Apelin;ENSG00000169885;ENSG00000145949
Apelin;ENSG00000169885;ENSG00000089250
Apelin;ENSG00000108443;ENSG00000137154
Apelin;ENSG00000069966;ENSG00000276231
Apelin;ENSG00000069966;ENSG00000171132
Apelin;ENSG00000248329;ENSG00000134817
Apelin;ENSG00000069966;ENSG00000106617
Apelin;ENSG00000069966;ENSG00000133818
Apelin;ENSG00000069966;ENSG00000182621
Apelin;ENSG00000106799;ENSG00000175387
Apelin;ENSG00000196289;ENSG00000197769
Apelin;ENSG00000288516;ENSG00000079435
Apelin;ENSG00000132155;ENSG00000169032
Apelin;ENSG00000145949;ENSG00000111245
Apelin;ENSG00000169032;ENSG00000100030
Apelin;ENSG00000100030;ENSG00000108443
Apelin;ENSG00000198793;ENSG00000108443
Apelin;ENSG00000276231;ENSG00000275199
Apelin;ENSG00000275199;ENSG00000089250
Apelin;ENSG00000275199;ENSG00000100030
Apelin;ENSG00000275199;ENSG00000152270
Apelin;ENSG00000100030;ENSG00000090020
Apelin;ENSG00000069966;ENSG00000164742
Apelin;ENSG00000106366;ENSG00000104368
Apelin;ENSG00000152495;ENSG00000108840
Apelin;ENSG00000134817;ENSG00000069966
Apelin;ENSG00000069966;ENSG00000134817
Apelin;ENSG00000134817;ENSG00000120063
Apelin;ENSG00000120063;ENSG00000134817
Apelin;ENSG00000175387;ENSG00000141646
Apelin;ENSG00000141646;ENSG00000175387
Apelin;ENSG00000196455;ENSG00000196289
Apelin;ENSG00000196289;ENSG00000196455
Apelin;ENSG00000100030;ENSG00000120738
Apelin;ENSG00000100030;ENSG00000101384
Apelin;ENSG00000101384;ENSG00000074181
Apelin;ENSG00000074181;ENSG00000101384
Apelin;ENSG00000120738;ENSG00000118785
Apelin;ENSG00000134817;ENSG00000196455
Apelin;ENSG00000106617;ENSG00000166819
Apelin;ENSG00000109819;ENSG00000109424
Apelin;ENSG00000109819;ENSG00000106459
Apelin;ENSG00000109819;ENSG00000108064
Apelin;ENSG00000127528;ENSG00000089250
Apelin;ENSG00000108840;ENSG00000213999
Apelin;ENSG00000213999;ENSG00000127528
Apelin;ENSG00000106617;ENSG00000109819
Apelin;ENSG00000106617;ENSG00000127528
Apelin;ENSG00000106617;ENSG00000063176
Apelin;ENSG00000120063;ENSG00000152495
Apelin;ENSG00000275199;ENSG00000198793
Apelin;ENSG00000248329;ENSG00000106799
Apelin;ENSG00000248329;ENSG00000106366
Apelin;ENSG00000144891;ENSG00000106366
VEGF;ENSG00000124181;ENSG00000138814
VEGF;ENSG00000124181;ENSG00000154229
VEGF;ENSG00000124181;ENSG00000243708
VEGF;ENSG00000124181;ENSG00000164867
VEGF;ENSG00000121879;ENSG00000136238
VEGF;ENSG00000121879;ENSG00000275199
VEGF;ENSG00000112715;ENSG00000128052
VEGF;ENSG00000128052;ENSG00000027869
VEGF;ENSG00000128052;ENSG00000124181
VEGF;ENSG00000128052;ENSG00000129946
VEGF;ENSG00000128052;ENSG00000169398
VEGF;ENSG00000128052;ENSG00000089159
VEGF;ENSG00000128052;ENSG00000070831
VEGF;ENSG00000128052;ENSG00000121879
VEGF;ENSG00000128052;ENSG00000197122
VEGF;ENSG00000197122;ENSG00000121879
VEGF;ENSG00000154229;ENSG00000132155
VEGF;ENSG00000276536;ENSG00000132155
VEGF;ENSG00000100030;ENSG00000243708
VEGF;ENSG00000070831;ENSG00000112062
VEGF;ENSG00000063176;ENSG00000276536
VEGF;ENSG00000154229;ENSG00000063176
VEGF;ENSG00000132155;ENSG00000169032
VEGF;ENSG00000169032;ENSG00000100030
VEGF;ENSG00000112062;ENSG00000114738
VEGF;ENSG00000114738;ENSG00000106211
VEGF;ENSG00000275199;ENSG00000164867
VEGF;ENSG00000275199;ENSG00000132906
VEGF;ENSG00000275199;ENSG00000002330
VEGF;ENSG00000138814;ENSG00000101096
VEGF;ENSG00000101096;ENSG00000073756
VEGF;ENSG00000124181;ENSG00000027869
VEGF;ENSG00000027869;ENSG00000124181
Phospholipase D;ENSG00000138798;ENSG00000146648
Phospholipase D;ENSG00000197461;ENSG00000146648
Phospholipase D;ENSG00000049130;ENSG00000146648
Phospholipase D;ENSG00000254647;ENSG00000146648
Phospholipase D;ENSG00000146648;ENSG00000177885
Phospholipase D;ENSG00000146648;ENSG00000129946
Phospholipase D;ENSG00000146648;ENSG00000109458
Phospholipase D;ENSG00000146648;ENSG00000179295
Phospholipase D;ENSG00000177885;ENSG00000115904
Phospholipase D;ENSG00000109458;ENSG00000115904
Phospholipase D;ENSG00000129946;ENSG00000115904
Phospholipase D;ENSG00000179295;ENSG00000115904
Phospholipase D;ENSG00000115904;ENSG00000133818
Phospholipase D;ENSG00000133818;ENSG00000160271
Phospholipase D;ENSG00000160271;ENSG00000006451
Phospholipase D;ENSG00000006451;ENSG00000075651
Phospholipase D;ENSG00000146648;ENSG00000121879
Phospholipase D;ENSG00000106615;ENSG00000198793
Phospholipase D;ENSG00000275199;ENSG00000165699
Phospholipase D;ENSG00000165699;ENSG00000106615
Phospholipase D;ENSG00000143761;ENSG00000075651
Phospholipase D;ENSG00000067560;ENSG00000075651
Phospholipase D;ENSG00000132155;ENSG00000169032
Phospholipase D;ENSG00000169032;ENSG00000100030
Phospholipase D;ENSG00000275063;ENSG00000179639
Phospholipase D;ENSG00000179639;ENSG00000010810
Phospholipase D;ENSG00000179639;ENSG00000165025
Phospholipase D;ENSG00000010810;ENSG00000033327
Phospholipase D;ENSG00000165025;ENSG00000033327
Phospholipase D;ENSG00000154229;ENSG00000075651
Phospholipase D;ENSG00000101200;ENSG00000139679
Phospholipase D;ENSG00000169429;ENSG00000139679
Phospholipase D;ENSG00000139679;ENSG00000182621
Phospholipase D;ENSG00000139679;ENSG00000146535
Phospholipase D;ENSG00000146535;ENSG00000120899
Phospholipase D;ENSG00000120899;ENSG00000067560
Phospholipase D;ENSG00000139679;ENSG00000120063
Phospholipase D;ENSG00000120063;ENSG00000276231
Phospholipase D;ENSG00000100055;ENSG00000143761
Phospholipase D;ENSG00000139679;ENSG00000087460
Phospholipase D;ENSG00000087460;ENSG00000164742
Phospholipase D;ENSG00000079337;ENSG00000133818
Phospholipase D;ENSG00000133818;ENSG00000075651
Phospholipase D;ENSG00000033327;ENSG00000121879
Phospholipase D;ENSG00000180210;ENSG00000139679
Phospholipase D;ENSG00000135744;ENSG00000139679
T cell receptor;ENSG00000111679;ENSG00000276977
T cell receptor;ENSG00000276977;ENSG00000111679
T cell receptor;ENSG00000111679;ENSG00000163599
T cell receptor;ENSG00000163599;ENSG00000111679
T cell receptor;ENSG00000158092;ENSG00000043462
T cell receptor;ENSG00000043462;ENSG00000158092
T cell receptor;ENSG00000134215;ENSG00000043462
T cell receptor;ENSG00000043462;ENSG00000134215
T cell receptor;ENSG00000113263;ENSG00000043462
T cell receptor;ENSG00000043462;ENSG00000113263
T cell receptor;ENSG00000124181;ENSG00000043462
