pathway;interact1_ensembl;interact2_ensembl
cAMP;ENSG00000179546;ENSG00000065135
cAMP;ENSG00000168830;ENSG00000127955
cAMP;ENSG00000168830;ENSG00000114353
cAMP;ENSG00000168830;ENSG00000065135
cAMP;ENSG00000179097;ENSG00000127955
cAMP;ENSG00000179097;ENSG00000114353
cAMP;ENSG00000179097;ENSG00000065135
cAMP;ENSG00000182782;ENSG00000127955
cAMP;ENSG00000182782;ENSG00000114353
cAMP;ENSG00000182782;ENSG00000065135
cAMP;ENSG00000164128;ENSG00000127955
cAMP;ENSG00000164128;ENSG00000114353
cAMP;ENSG00000164128;ENSG00000065135
cAMP;ENSG00000180914;ENSG00000127955
cAMP;ENSG00000180914;ENSG00000114353
cAMP;ENSG00000180914;ENSG00000065135
cAMP;ENSG00000198829;ENSG00000127955
cAMP;ENSG00000198829;ENSG00000114353
cAMP;ENSG00000198829;ENSG00000065135
cAMP;ENSG00000050628;ENSG00000127955
cAMP;ENSG00000050628;ENSG00000114353
cAMP;ENSG00000050628;ENSG00000065135
cAMP;ENSG00000139874;ENSG00000127955
cAMP;ENSG00000139874;ENSG00000114353
cAMP;ENSG00000139874;ENSG00000065135
cAMP;ENSG00000180616;ENSG00000127955
cAMP;ENSG00000180616;ENSG00000114353
cAMP;ENSG00000180616;ENSG00000065135
cAMP;ENSG00000162009;ENSG00000127955
cAMP;ENSG00000162009;ENSG00000114353
cAMP;ENSG00000162009;ENSG00000065135
cAMP;ENSG00000255398;ENSG00000127955
cAMP;ENSG00000255398;ENSG00000114353
cAMP;ENSG00000255398;ENSG00000065135
cAMP;ENSG00000136928;ENSG00000127955
cAMP;ENSG00000136928;ENSG00000114353
cAMP;ENSG00000136928;ENSG00000065135
cAMP;ENSG00000079337;ENSG00000133818
cAMP;ENSG00000079337;ENSG00000126458
cAMP;ENSG00000091428;ENSG00000133818
cAMP;ENSG00000091428;ENSG00000126458
cAMP;ENSG00000133818;ENSG00000075651
cAMP;ENSG00000133818;ENSG00000129219
cAMP;ENSG00000126458;ENSG00000075651
cAMP;ENSG00000126458;ENSG00000129219
cAMP;ENSG00000133818;ENSG00000138193
cAMP;ENSG00000126458;ENSG00000138193
cAMP;ENSG00000079337;ENSG00000107643
cAMP;ENSG00000079337;ENSG00000050748
cAMP;ENSG00000079337;ENSG00000109339
cAMP;ENSG00000091428;ENSG00000107643
cAMP;ENSG00000091428;ENSG00000050748
cAMP;ENSG00000091428;ENSG00000109339
cAMP;ENSG00000079337;ENSG00000116473
cAMP;ENSG00000079337;ENSG00000127314
cAMP;ENSG00000091428;ENSG00000116473
cAMP;ENSG00000091428;ENSG00000127314
cAMP;ENSG00000116473;ENSG00000138193
cAMP;ENSG00000127314;ENSG00000138193
cAMP;ENSG00000116473;ENSG00000156299
cAMP;ENSG00000127314;ENSG00000156299
cAMP;ENSG00000116473;ENSG00000134215
cAMP;ENSG00000116473;ENSG00000141968
cAMP;ENSG00000116473;ENSG00000160293
cAMP;ENSG00000127314;ENSG00000134215
cAMP;ENSG00000127314;ENSG00000141968
cAMP;ENSG00000127314;ENSG00000160293
cAMP;ENSG00000156299;ENSG00000136238
cAMP;ENSG00000156299;ENSG00000128340
cAMP;ENSG00000156299;ENSG00000169750
cAMP;ENSG00000134215;ENSG00000136238
cAMP;ENSG00000134215;ENSG00000128340
cAMP;ENSG00000134215;ENSG00000169750
cAMP;ENSG00000141968;ENSG00000136238
cAMP;ENSG00000141968;ENSG00000128340
cAMP;ENSG00000141968;ENSG00000169750
cAMP;ENSG00000160293;ENSG00000136238
cAMP;ENSG00000160293;ENSG00000128340
cAMP;ENSG00000160293;ENSG00000169750
cAMP;ENSG00000136238;ENSG00000149269
cAMP;ENSG00000128340;ENSG00000149269
cAMP;ENSG00000169750;ENSG00000149269
cAMP;ENSG00000116473;ENSG00000120318
cAMP;ENSG00000127314;ENSG00000120318
cAMP;ENSG00000116473;ENSG00000130396
cAMP;ENSG00000127314;ENSG00000130396
cAMP;ENSG00000116473;ENSG00000121879
cAMP;ENSG00000116473;ENSG00000051382
cAMP;ENSG00000116473;ENSG00000171608
cAMP;ENSG00000116473;ENSG00000145675
cAMP;ENSG00000116473;ENSG00000105647
cAMP;ENSG00000116473;ENSG00000117461
cAMP;ENSG00000127314;ENSG00000121879
cAMP;ENSG00000127314;ENSG00000051382
cAMP;ENSG00000127314;ENSG00000171608
cAMP;ENSG00000127314;ENSG00000145675
cAMP;ENSG00000127314;ENSG00000105647
cAMP;ENSG00000127314;ENSG00000117461
cAMP;ENSG00000116473;ENSG00000157764
cAMP;ENSG00000127314;ENSG00000157764
cAMP;ENSG00000116473;ENSG00000132155
cAMP;ENSG00000127314;ENSG00000132155
cAMP;ENSG00000288516;ENSG00000125398
cAMP;ENSG00000142875;ENSG00000125398
cAMP;ENSG00000165059;ENSG00000125398
cAMP;ENSG00000067560;ENSG00000067900
cAMP;ENSG00000067560;ENSG00000134318
cAMP;ENSG00000288516;ENSG00000276045
cAMP;ENSG00000142875;ENSG00000276045
cAMP;ENSG00000165059;ENSG00000276045
cAMP;ENSG00000169885;ENSG00000164742
cAMP;ENSG00000169885;ENSG00000078295
cAMP;ENSG00000169885;ENSG00000138031
cAMP;ENSG00000169885;ENSG00000173175
cAMP;ENSG00000169885;ENSG00000174233
cAMP;ENSG00000169885;ENSG00000121281
cAMP;ENSG00000169885;ENSG00000155897
cAMP;ENSG00000169885;ENSG00000162104
cAMP;ENSG00000169885;ENSG00000284814
cAMP;ENSG00000178372;ENSG00000164742
cAMP;ENSG00000178372;ENSG00000078295
cAMP;ENSG00000178372;ENSG00000138031
cAMP;ENSG00000178372;ENSG00000173175
cAMP;ENSG00000178372;ENSG00000174233
cAMP;ENSG00000178372;ENSG00000121281
cAMP;ENSG00000178372;ENSG00000155897
cAMP;ENSG00000178372;ENSG00000162104
cAMP;ENSG00000178372;ENSG00000284814
cAMP;ENSG00000198668;ENSG00000164742
cAMP;ENSG00000198668;ENSG00000078295
cAMP;ENSG00000198668;ENSG00000138031
cAMP;ENSG00000198668;ENSG00000173175
cAMP;ENSG00000198668;ENSG00000174233
cAMP;ENSG00000198668;ENSG00000121281
cAMP;ENSG00000198668;ENSG00000155897
cAMP;ENSG00000198668;ENSG00000162104
cAMP;ENSG00000198668;ENSG00000284814
cAMP;ENSG00000143933;ENSG00000164742
cAMP;ENSG00000143933;ENSG00000078295
cAMP;ENSG00000143933;ENSG00000138031
cAMP;ENSG00000143933;ENSG00000173175
cAMP;ENSG00000143933;ENSG00000174233
cAMP;ENSG00000143933;ENSG00000121281
cAMP;ENSG00000143933;ENSG00000155897
cAMP;ENSG00000143933;ENSG00000162104
cAMP;ENSG00000143933;ENSG00000284814
cAMP;ENSG00000160014;ENSG00000164742
cAMP;ENSG00000160014;ENSG00000078295
cAMP;ENSG00000160014;ENSG00000138031
cAMP;ENSG00000160014;ENSG00000173175
cAMP;ENSG00000160014;ENSG00000174233
cAMP;ENSG00000160014;ENSG00000121281
cAMP;ENSG00000160014;ENSG00000155897
cAMP;ENSG00000160014;ENSG00000162104
cAMP;ENSG00000160014;ENSG00000284814
cAMP;ENSG00000178363;ENSG00000164742
cAMP;ENSG00000178363;ENSG00000078295
cAMP;ENSG00000178363;ENSG00000138031
cAMP;ENSG00000178363;ENSG00000173175
cAMP;ENSG00000178363;ENSG00000174233
cAMP;ENSG00000178363;ENSG00000121281
cAMP;ENSG00000178363;ENSG00000155897
cAMP;ENSG00000178363;ENSG00000162104
cAMP;ENSG00000178363;ENSG00000284814
cAMP;ENSG00000129007;ENSG00000164742
cAMP;ENSG00000129007;ENSG00000078295
cAMP;ENSG00000129007;ENSG00000138031
cAMP;ENSG00000129007;ENSG00000173175
cAMP;ENSG00000129007;ENSG00000174233
cAMP;ENSG00000129007;ENSG00000121281
cAMP;ENSG00000129007;ENSG00000155897
cAMP;ENSG00000129007;ENSG00000162104
cAMP;ENSG00000129007;ENSG00000284814
cAMP;ENSG00000127955;ENSG00000164742
cAMP;ENSG00000127955;ENSG00000078295
cAMP;ENSG00000127955;ENSG00000138031
cAMP;ENSG00000127955;ENSG00000173175
cAMP;ENSG00000127955;ENSG00000174233
cAMP;ENSG00000127955;ENSG00000121281
cAMP;ENSG00000127955;ENSG00000155897
cAMP;ENSG00000127955;ENSG00000162104
cAMP;ENSG00000127955;ENSG00000284814
cAMP;ENSG00000114353;ENSG00000164742
cAMP;ENSG00000114353;ENSG00000078295
cAMP;ENSG00000114353;ENSG00000138031
cAMP;ENSG00000114353;ENSG00000173175
cAMP;ENSG00000114353;ENSG00000174233
cAMP;ENSG00000114353;ENSG00000121281
cAMP;ENSG00000114353;ENSG00000155897
cAMP;ENSG00000114353;ENSG00000162104
cAMP;ENSG00000114353;ENSG00000284814
cAMP;ENSG00000065135;ENSG00000164742
cAMP;ENSG00000065135;ENSG00000078295
cAMP;ENSG00000065135;ENSG00000138031
cAMP;ENSG00000065135;ENSG00000173175
cAMP;ENSG00000065135;ENSG00000174233
cAMP;ENSG00000065135;ENSG00000121281
cAMP;ENSG00000065135;ENSG00000155897
cAMP;ENSG00000065135;ENSG00000162104
cAMP;ENSG00000065135;ENSG00000284814
cAMP;ENSG00000152495;ENSG00000164742
cAMP;ENSG00000152495;ENSG00000078295
cAMP;ENSG00000152495;ENSG00000138031
cAMP;ENSG00000152495;ENSG00000173175
cAMP;ENSG00000152495;ENSG00000174233
cAMP;ENSG00000152495;ENSG00000121281
cAMP;ENSG00000152495;ENSG00000155897
cAMP;ENSG00000152495;ENSG00000162104
cAMP;ENSG00000152495;ENSG00000284814
cAMP;ENSG00000070808;ENSG00000164742
cAMP;ENSG00000070808;ENSG00000078295
cAMP;ENSG00000070808;ENSG00000138031
cAMP;ENSG00000070808;ENSG00000173175
cAMP;ENSG00000070808;ENSG00000174233
cAMP;ENSG00000070808;ENSG00000121281
cAMP;ENSG00000070808;ENSG00000155897
cAMP;ENSG00000070808;ENSG00000162104
cAMP;ENSG00000070808;ENSG00000284814
cAMP;ENSG00000058404;ENSG00000164742
cAMP;ENSG00000058404;ENSG00000078295
cAMP;ENSG00000058404;ENSG00000138031
cAMP;ENSG00000058404;ENSG00000173175
cAMP;ENSG00000058404;ENSG00000174233
cAMP;ENSG00000058404;ENSG00000121281
cAMP;ENSG00000058404;ENSG00000155897
cAMP;ENSG00000058404;ENSG00000162104
cAMP;ENSG00000058404;ENSG00000284814
cAMP;ENSG00000145349;ENSG00000164742
cAMP;ENSG00000145349;ENSG00000078295
cAMP;ENSG00000145349;ENSG00000138031
cAMP;ENSG00000145349;ENSG00000173175
cAMP;ENSG00000145349;ENSG00000174233
cAMP;ENSG00000145349;ENSG00000121281
cAMP;ENSG00000145349;ENSG00000155897
cAMP;ENSG00000145349;ENSG00000162104
cAMP;ENSG00000145349;ENSG00000284814
cAMP;ENSG00000148660;ENSG00000164742
cAMP;ENSG00000148660;ENSG00000078295
cAMP;ENSG00000148660;ENSG00000138031
cAMP;ENSG00000148660;ENSG00000173175
cAMP;ENSG00000148660;ENSG00000174233
cAMP;ENSG00000148660;ENSG00000121281
cAMP;ENSG00000148660;ENSG00000155897
cAMP;ENSG00000148660;ENSG00000162104
cAMP;ENSG00000148660;ENSG00000284814
cAMP;ENSG00000131771;ENSG00000172531
cAMP;ENSG00000131771;ENSG00000213639
cAMP;ENSG00000131771;ENSG00000186298
cAMP;ENSG00000172531;ENSG00000107175
cAMP;ENSG00000172531;ENSG00000118260
cAMP;ENSG00000172531;ENSG00000143578
cAMP;ENSG00000172531;ENSG00000182158
cAMP;ENSG00000172531;ENSG00000060566
cAMP;ENSG00000172531;ENSG00000157613
cAMP;ENSG00000172531;ENSG00000146592
cAMP;ENSG00000213639;ENSG00000107175
cAMP;ENSG00000213639;ENSG00000118260
cAMP;ENSG00000213639;ENSG00000143578
cAMP;ENSG00000213639;ENSG00000182158
cAMP;ENSG00000213639;ENSG00000060566
cAMP;ENSG00000213639;ENSG00000157613
cAMP;ENSG00000213639;ENSG00000146592
cAMP;ENSG00000186298;ENSG00000107175
cAMP;ENSG00000186298;ENSG00000118260
cAMP;ENSG00000186298;ENSG00000143578
cAMP;ENSG00000186298;ENSG00000182158
cAMP;ENSG00000186298;ENSG00000060566
cAMP;ENSG00000186298;ENSG00000157613
cAMP;ENSG00000186298;ENSG00000146592
cAMP;ENSG00000288516;ENSG00000002330
cAMP;ENSG00000142875;ENSG00000002330
cAMP;ENSG00000165059;ENSG00000002330
cAMP;ENSG00000288516;ENSG00000067560
cAMP;ENSG00000142875;ENSG00000067560
cAMP;ENSG00000165059;ENSG00000067560
cAMP;ENSG00000067900;ENSG00000058272
cAMP;ENSG00000134318;ENSG00000058272
cAMP;ENSG00000132155;ENSG00000169032
cAMP;ENSG00000132155;ENSG00000126934
cAMP;ENSG00000169032;ENSG00000100030
cAMP;ENSG00000169032;ENSG00000102882
cAMP;ENSG00000126934;ENSG00000100030
cAMP;ENSG00000126934;ENSG00000102882
cAMP;ENSG00000100030;ENSG00000107175
cAMP;ENSG00000100030;ENSG00000118260
cAMP;ENSG00000100030;ENSG00000143578
cAMP;ENSG00000100030;ENSG00000182158
cAMP;ENSG00000100030;ENSG00000060566
cAMP;ENSG00000100030;ENSG00000157613
cAMP;ENSG00000100030;ENSG00000146592
cAMP;ENSG00000102882;ENSG00000107175
cAMP;ENSG00000102882;ENSG00000118260
cAMP;ENSG00000102882;ENSG00000143578
cAMP;ENSG00000102882;ENSG00000182158
cAMP;ENSG00000102882;ENSG00000060566
cAMP;ENSG00000102882;ENSG00000157613
cAMP;ENSG00000102882;ENSG00000146592
cAMP;ENSG00000288516;ENSG00000131771
cAMP;ENSG00000142875;ENSG00000131771
cAMP;ENSG00000165059;ENSG00000131771
cAMP;ENSG00000288516;ENSG00000186951
cAMP;ENSG00000142875;ENSG00000186951
cAMP;ENSG00000165059;ENSG00000186951
cAMP;ENSG00000288516;ENSG00000131196
cAMP;ENSG00000142875;ENSG00000131196
cAMP;ENSG00000165059;ENSG00000131196
cAMP;ENSG00000058272;ENSG00000101335
cAMP;ENSG00000288516;ENSG00000198523
cAMP;ENSG00000142875;ENSG00000198523
cAMP;ENSG00000165059;ENSG00000198523
cAMP;ENSG00000288516;ENSG00000198626
cAMP;ENSG00000142875;ENSG00000198626
cAMP;ENSG00000165059;ENSG00000198626
cAMP;ENSG00000288516;ENSG00000198785
cAMP;ENSG00000288516;ENSG00000116032
cAMP;ENSG00000288516;ENSG00000176884
cAMP;ENSG00000288516;ENSG00000183454
cAMP;ENSG00000288516;ENSG00000273079
cAMP;ENSG00000288516;ENSG00000161509
cAMP;ENSG00000288516;ENSG00000105464
cAMP;ENSG00000142875;ENSG00000198785
cAMP;ENSG00000142875;ENSG00000116032
cAMP;ENSG00000142875;ENSG00000176884
cAMP;ENSG00000142875;ENSG00000183454
cAMP;ENSG00000142875;ENSG00000273079
cAMP;ENSG00000142875;ENSG00000161509
cAMP;ENSG00000142875;ENSG00000105464
cAMP;ENSG00000165059;ENSG00000198785
cAMP;ENSG00000165059;ENSG00000116032
cAMP;ENSG00000165059;ENSG00000176884
cAMP;ENSG00000165059;ENSG00000183454
cAMP;ENSG00000165059;ENSG00000273079
cAMP;ENSG00000165059;ENSG00000161509
cAMP;ENSG00000165059;ENSG00000105464
cAMP;ENSG00000288516;ENSG00000155511
cAMP;ENSG00000288516;ENSG00000120251
cAMP;ENSG00000288516;ENSG00000125675
cAMP;ENSG00000288516;ENSG00000152578
cAMP;ENSG00000142875;ENSG00000155511
cAMP;ENSG00000142875;ENSG00000120251
cAMP;ENSG00000142875;ENSG00000125675
cAMP;ENSG00000142875;ENSG00000152578
cAMP;ENSG00000165059;ENSG00000155511
cAMP;ENSG00000165059;ENSG00000120251
cAMP;ENSG00000165059;ENSG00000125675
cAMP;ENSG00000165059;ENSG00000152578
cAMP;ENSG00000288516;ENSG00000001626
cAMP;ENSG00000142875;ENSG00000001626
cAMP;ENSG00000165059;ENSG00000001626
cAMP;ENSG00000288516;ENSG00000266964
cAMP;ENSG00000142875;ENSG00000266964
cAMP;ENSG00000165059;ENSG00000266964
cAMP;ENSG00000288516;ENSG00000090020
cAMP;ENSG00000142875;ENSG00000090020
cAMP;ENSG00000165059;ENSG00000090020
cAMP;ENSG00000288516;ENSG00000070961
cAMP;ENSG00000288516;ENSG00000157087
cAMP;ENSG00000288516;ENSG00000067842
cAMP;ENSG00000288516;ENSG00000058668
cAMP;ENSG00000142875;ENSG00000070961
cAMP;ENSG00000142875;ENSG00000157087
cAMP;ENSG00000142875;ENSG00000067842
cAMP;ENSG00000142875;ENSG00000058668
cAMP;ENSG00000165059;ENSG00000070961
cAMP;ENSG00000165059;ENSG00000157087
cAMP;ENSG00000165059;ENSG00000067842
cAMP;ENSG00000165059;ENSG00000058668
cAMP;ENSG00000288516;ENSG00000151067
cAMP;ENSG00000288516;ENSG00000157388
cAMP;ENSG00000288516;ENSG00000102001
cAMP;ENSG00000288516;ENSG00000081248
cAMP;ENSG00000142875;ENSG00000151067
cAMP;ENSG00000142875;ENSG00000157388
cAMP;ENSG00000142875;ENSG00000102001
cAMP;ENSG00000142875;ENSG00000081248
cAMP;ENSG00000165059;ENSG00000151067
cAMP;ENSG00000165059;ENSG00000157388
cAMP;ENSG00000165059;ENSG00000102001
cAMP;ENSG00000165059;ENSG00000081248
cAMP;ENSG00000266964;ENSG00000101892
cAMP;ENSG00000101892;ENSG00000266964
cAMP;ENSG00000266964;ENSG00000163399
cAMP;ENSG00000163399;ENSG00000266964
cAMP;ENSG00000266964;ENSG00000018625
cAMP;ENSG00000018625;ENSG00000266964
cAMP;ENSG00000266964;ENSG00000105409
cAMP;ENSG00000105409;ENSG00000266964
cAMP;ENSG00000266964;ENSG00000132681
cAMP;ENSG00000132681;ENSG00000266964
cAMP;ENSG00000266964;ENSG00000143153
cAMP;ENSG00000143153;ENSG00000266964
cAMP;ENSG00000266964;ENSG00000129244
cAMP;ENSG00000129244;ENSG00000266964
cAMP;ENSG00000266964;ENSG00000069849
cAMP;ENSG00000069849;ENSG00000266964
cAMP;ENSG00000266964;ENSG00000137731
cAMP;ENSG00000137731;ENSG00000266964
cAMP;ENSG00000107175;ENSG00000176697
cAMP;ENSG00000118260;ENSG00000176697
cAMP;ENSG00000143578;ENSG00000176697
cAMP;ENSG00000182158;ENSG00000176697
cAMP;ENSG00000060566;ENSG00000176697
cAMP;ENSG00000157613;ENSG00000176697
cAMP;ENSG00000146592;ENSG00000176697
cAMP;ENSG00000107175;ENSG00000170345
cAMP;ENSG00000118260;ENSG00000170345
cAMP;ENSG00000143578;ENSG00000170345
cAMP;ENSG00000182158;ENSG00000170345
cAMP;ENSG00000060566;ENSG00000170345
cAMP;ENSG00000157613;ENSG00000170345
cAMP;ENSG00000146592;ENSG00000170345
cAMP;ENSG00000107175;ENSG00000177606
cAMP;ENSG00000118260;ENSG00000177606
cAMP;ENSG00000143578;ENSG00000177606
cAMP;ENSG00000182158;ENSG00000177606
cAMP;ENSG00000060566;ENSG00000177606
cAMP;ENSG00000157613;ENSG00000177606
cAMP;ENSG00000146592;ENSG00000177606
cAMP;ENSG00000106571;ENSG00000111087
cAMP;ENSG00000106571;ENSG00000185920
cAMP;ENSG00000106571;ENSG00000164161
cAMP;ENSG00000109320;ENSG00000104899
cAMP;ENSG00000173039;ENSG00000104899
cAMP;ENSG00000125398;ENSG00000104899
cAMP;ENSG00000186951;ENSG00000161533
cAMP;ENSG00000186951;ENSG00000087008
cAMP;ENSG00000131196;ENSG00000181104
cAMP;ENSG00000288516;ENSG00000112541
cAMP;ENSG00000288516;ENSG00000172572
cAMP;ENSG00000288516;ENSG00000152270
cAMP;ENSG00000288516;ENSG00000065989
cAMP;ENSG00000288516;ENSG00000184588
cAMP;ENSG00000288516;ENSG00000105650
cAMP;ENSG00000288516;ENSG00000113448
cAMP;ENSG00000142875;ENSG00000112541
cAMP;ENSG00000142875;ENSG00000172572
cAMP;ENSG00000142875;ENSG00000152270
cAMP;ENSG00000142875;ENSG00000065989
cAMP;ENSG00000142875;ENSG00000184588
cAMP;ENSG00000142875;ENSG00000105650
cAMP;ENSG00000142875;ENSG00000113448
cAMP;ENSG00000165059;ENSG00000112541
cAMP;ENSG00000165059;ENSG00000172572
cAMP;ENSG00000165059;ENSG00000152270
cAMP;ENSG00000165059;ENSG00000065989
cAMP;ENSG00000165059;ENSG00000184588
cAMP;ENSG00000165059;ENSG00000105650
cAMP;ENSG00000165059;ENSG00000113448
cAMP;ENSG00000120318;ENSG00000067560
cAMP;ENSG00000121879;ENSG00000275199
cAMP;ENSG00000121879;ENSG00000142208
cAMP;ENSG00000121879;ENSG00000105221
cAMP;ENSG00000051382;ENSG00000275199
cAMP;ENSG00000051382;ENSG00000142208
cAMP;ENSG00000051382;ENSG00000105221
cAMP;ENSG00000171608;ENSG00000275199
cAMP;ENSG00000171608;ENSG00000142208
cAMP;ENSG00000171608;ENSG00000105221
cAMP;ENSG00000145675;ENSG00000275199
cAMP;ENSG00000145675;ENSG00000142208
cAMP;ENSG00000145675;ENSG00000105221
cAMP;ENSG00000105647;ENSG00000275199
cAMP;ENSG00000105647;ENSG00000142208
cAMP;ENSG00000105647;ENSG00000105221
cAMP;ENSG00000117461;ENSG00000275199
cAMP;ENSG00000117461;ENSG00000142208
cAMP;ENSG00000117461;ENSG00000105221
cAMP;ENSG00000288516;ENSG00000106571
cAMP;ENSG00000142875;ENSG00000106571
cAMP;ENSG00000165059;ENSG00000106571
cAMP;ENSG00000152495;ENSG00000112541
cAMP;ENSG00000152495;ENSG00000172572
cAMP;ENSG00000152495;ENSG00000152270
cAMP;ENSG00000152495;ENSG00000065989
cAMP;ENSG00000152495;ENSG00000184588
cAMP;ENSG00000152495;ENSG00000105650
cAMP;ENSG00000152495;ENSG00000113448
cAMP;ENSG00000070808;ENSG00000112541
cAMP;ENSG00000070808;ENSG00000172572
cAMP;ENSG00000070808;ENSG00000152270
cAMP;ENSG00000070808;ENSG00000065989
cAMP;ENSG00000070808;ENSG00000184588
cAMP;ENSG00000070808;ENSG00000105650
cAMP;ENSG00000070808;ENSG00000113448
cAMP;ENSG00000058404;ENSG00000112541
cAMP;ENSG00000058404;ENSG00000172572
cAMP;ENSG00000058404;ENSG00000152270
cAMP;ENSG00000058404;ENSG00000065989
cAMP;ENSG00000058404;ENSG00000184588
cAMP;ENSG00000058404;ENSG00000105650
cAMP;ENSG00000058404;ENSG00000113448
cAMP;ENSG00000145349;ENSG00000112541
cAMP;ENSG00000145349;ENSG00000172572
cAMP;ENSG00000145349;ENSG00000152270
cAMP;ENSG00000145349;ENSG00000065989
cAMP;ENSG00000145349;ENSG00000184588
cAMP;ENSG00000145349;ENSG00000105650
cAMP;ENSG00000145349;ENSG00000113448
cAMP;ENSG00000148660;ENSG00000112541
cAMP;ENSG00000148660;ENSG00000172572
cAMP;ENSG00000148660;ENSG00000152270
cAMP;ENSG00000148660;ENSG00000065989
cAMP;ENSG00000148660;ENSG00000184588
cAMP;ENSG00000148660;ENSG00000105650
cAMP;ENSG00000148660;ENSG00000113448
cAMP;ENSG00000157764;ENSG00000169032
cAMP;ENSG00000157764;ENSG00000126934
cAMP;ENSG00000288516;ENSG00000132155
cAMP;ENSG00000142875;ENSG00000132155
cAMP;ENSG00000165059;ENSG00000132155
cAMP;ENSG00000288516;ENSG00000079435
cAMP;ENSG00000142875;ENSG00000079435
cAMP;ENSG00000165059;ENSG00000079435
cAMP;ENSG00000288516;ENSG00000129991
cAMP;ENSG00000142875;ENSG00000129991
cAMP;ENSG00000165059;ENSG00000129991
cAMP;ENSG00000141433;ENSG00000078549
cAMP;ENSG00000141433;ENSG00000128271
cAMP;ENSG00000141433;ENSG00000120088
cAMP;ENSG00000141433;ENSG00000106113
cAMP;ENSG00000141433;ENSG00000147262
cAMP;ENSG00000141433;ENSG00000043591
cAMP;ENSG00000141433;ENSG00000169252
cAMP;ENSG00000141433;ENSG00000184845
cAMP;ENSG00000141433;ENSG00000169676
cAMP;ENSG00000141433;ENSG00000170820
cAMP;ENSG00000141433;ENSG00000010310
cAMP;ENSG00000141433;ENSG00000112164
cAMP;ENSG00000141433;ENSG00000164270
cAMP;ENSG00000141433;ENSG00000158748
cAMP;ENSG00000141433;ENSG00000138039
cAMP;ENSG00000141433;ENSG00000185231
cAMP;ENSG00000141433;ENSG00000169418
cAMP;ENSG00000141433;ENSG00000125384
cAMP;ENSG00000141433;ENSG00000165409
cAMP;ENSG00000141433;ENSG00000106018
cAMP;ENSG00000146469;ENSG00000078549
cAMP;ENSG00000146469;ENSG00000128271
cAMP;ENSG00000146469;ENSG00000120088
cAMP;ENSG00000146469;ENSG00000106113
cAMP;ENSG00000146469;ENSG00000147262
cAMP;ENSG00000146469;ENSG00000043591
cAMP;ENSG00000146469;ENSG00000169252
cAMP;ENSG00000146469;ENSG00000184845
cAMP;ENSG00000146469;ENSG00000169676
cAMP;ENSG00000146469;ENSG00000170820
cAMP;ENSG00000146469;ENSG00000010310
cAMP;ENSG00000146469;ENSG00000112164
cAMP;ENSG00000146469;ENSG00000164270
cAMP;ENSG00000146469;ENSG00000158748
cAMP;ENSG00000146469;ENSG00000138039
cAMP;ENSG00000146469;ENSG00000185231
cAMP;ENSG00000146469;ENSG00000169418
cAMP;ENSG00000146469;ENSG00000125384
cAMP;ENSG00000146469;ENSG00000165409
cAMP;ENSG00000146469;ENSG00000106018
cAMP;ENSG00000134200;ENSG00000078549
cAMP;ENSG00000134200;ENSG00000128271
cAMP;ENSG00000134200;ENSG00000120088
cAMP;ENSG00000134200;ENSG00000106113
cAMP;ENSG00000134200;ENSG00000147262
cAMP;ENSG00000134200;ENSG00000043591
cAMP;ENSG00000134200;ENSG00000169252
cAMP;ENSG00000134200;ENSG00000184845
cAMP;ENSG00000134200;ENSG00000169676
cAMP;ENSG00000134200;ENSG00000170820
cAMP;ENSG00000134200;ENSG00000010310
cAMP;ENSG00000134200;ENSG00000112164
cAMP;ENSG00000134200;ENSG00000164270
cAMP;ENSG00000134200;ENSG00000158748
cAMP;ENSG00000134200;ENSG00000138039
cAMP;ENSG00000134200;ENSG00000185231
cAMP;ENSG00000134200;ENSG00000169418
cAMP;ENSG00000134200;ENSG00000125384
cAMP;ENSG00000134200;ENSG00000165409
cAMP;ENSG00000134200;ENSG00000106018
cAMP;ENSG00000115138;ENSG00000078549
cAMP;ENSG00000115138;ENSG00000128271
cAMP;ENSG00000115138;ENSG00000120088
cAMP;ENSG00000115138;ENSG00000106113
cAMP;ENSG00000115138;ENSG00000147262
cAMP;ENSG00000115138;ENSG00000043591
cAMP;ENSG00000115138;ENSG00000169252
cAMP;ENSG00000115138;ENSG00000184845
cAMP;ENSG00000115138;ENSG00000169676
cAMP;ENSG00000115138;ENSG00000170820
cAMP;ENSG00000115138;ENSG00000010310
cAMP;ENSG00000115138;ENSG00000112164
cAMP;ENSG00000115138;ENSG00000164270
cAMP;ENSG00000115138;ENSG00000158748
cAMP;ENSG00000115138;ENSG00000138039
cAMP;ENSG00000115138;ENSG00000185231
cAMP;ENSG00000115138;ENSG00000169418
cAMP;ENSG00000115138;ENSG00000125384
cAMP;ENSG00000115138;ENSG00000165409
cAMP;ENSG00000115138;ENSG00000106018
cAMP;ENSG00000115263;ENSG00000078549
cAMP;ENSG00000115263;ENSG00000128271
cAMP;ENSG00000115263;ENSG00000120088
cAMP;ENSG00000115263;ENSG00000106113
cAMP;ENSG00000115263;ENSG00000147262
cAMP;ENSG00000115263;ENSG00000043591
cAMP;ENSG00000115263;ENSG00000169252
cAMP;ENSG00000115263;ENSG00000184845
cAMP;ENSG00000115263;ENSG00000169676
cAMP;ENSG00000115263;ENSG00000170820
cAMP;ENSG00000115263;ENSG00000010310
